time,latitude (deg),longitude (deg),barometric pressure (hPa),air temperature (degC),tilt (deg),compass bearing (deg),filter_flag_gps ()
2025-10-19T13:00:14,77.623520,-3.791695,1005,-3.2500,1.0,22.0,0
2025-10-19T15:00:15,77.582520,-3.763035,1004,-3.3750,2.0,31.0,0
2025-10-19T17:00:15,77.533310,-3.756381,1003,-3.5000,3.0,22.0,0
2025-10-19T19:00:15,77.481178,-3.766500,1004,-3.4375,2.0,28.0,0
2025-10-19T21:00:14,77.428864,-3.792528,1003,-3.8125,2.0,23.0,0
2025-10-19T23:00:15,77.378761,-3.807440,1005,-2.8750,2.0,18.0,0
2025-10-20T01:00:15,77.327354,-3.839061,1004,-3.4375,2.0,12.0,0
2025-10-20T03:00:15,77.273849,-3.914201,1005,-3.4375,2.0,34.0,0
2025-10-20T05:00:14,77.234329,-4.001475,1006,-3.3125,1.0,22.0,0
2025-10-20T07:00:15,77.192497,-4.044213,1005,-3.3750,2.0,31.0,0
2025-10-20T09:00:15,77.148720,-4.090158,1007,-3.3125,0.0,54.0,0
2025-10-20T11:00:15,77.101097,-4.129531,1007,-3.3125,0.0,47.0,0
2025-10-20T13:00:14,77.061562,-4.175315,1008,-3.1875,1.0,28.0,0
2025-10-20T15:00:15,77.028984,-4.205963,1012,-2.3125,5.0,28.0,0
2025-10-20T17:00:15,77.003281,-4.222261,1012,-2.0625,3.0,71.0,0
2025-10-20T19:00:15,76.979233,-4.203606,1013,-1.9375,4.0,45.0,0
2025-10-20T21:00:14,76.944206,-4.165975,1008,-1.3750,2.0,66.0,0
2025-10-20T23:00:15,76.910934,-4.164465,1008,-1.5625,6.0,355.0,0
2025-10-21T01:00:15,76.880524,-4.203425,1008,-1.6250,168.0,58.0,0
2025-10-21T03:00:15,76.854797,-4.276858,1008,-1.6250,1.0,325.0,0
2025-10-21T05:00:14,76.836784,-4.361231,1008,-1.4375,4.0,336.0,0
2025-10-21T07:00:15,76.821381,-4.423745,1009,-1.3750,6.0,342.0,0
2025-10-21T09:00:15,76.797333,-4.418245,1010,-1.1875,0.0,348.0,0
2025-10-21T11:00:15,76.766136,-4.401795,1010,-0.6250,173.0,35.0,0
2025-10-21T13:00:14,76.738251,-4.419586,1010,-1.0000,3.0,24.0,0
2025-10-21T15:00:15,76.718605,-4.467778,1010,-0.9375,2.0,24.0,0
